"Points:0","Points:1","Points:2","U:0","U:1","U:2","arc_length","p","wallShearStress:0","wallShearStress:1","wallShearStress:2"
0.81800002,0,0.0049999999,0,0,0,0.81800002,4.7248897e-05,-0.00012686799,-1.99023e-08,0
0.81999999,0,0.0049999999,0,0,0,0.81999999,4.6427849e-05,-0.0001267085,-1.9825251e-08,0
0.82200003,0,0.0049999999,0,0,0,0.82200003,4.5611949e-05,-0.00012654951,-1.974005e-08,0
0.824,0,0.0049999999,0,0,0,0.824,4.4801251e-05,-0.00012639101,-1.965495e-08,0
0.82599998,0,0.0049999999,0,0,0,0.82599998,4.3995751e-05,-0.0001262335,-1.957835e-08,0
0.82800001,0,0.0049999999,0,0,0,0.82800001,4.319545e-05,-0.00012607701,-1.9501801e-08,0
0.82999998,0,0.0049999999,0,0,0,0.82999998,4.2400403e-05,-0.000125921,-1.9417051e-08,0
0.83200002,0,0.0049999999,0,0,0,0.83200002,4.1610601e-05,-0.00012576551,-1.9332401e-08,0
0.83399999,0,0.0049999999,0,0,0,0.83399999,4.08261e-05,-0.0001256105,-1.9264601e-08,0
0.83600003,0,0.0049999999,0,0,0,0.83600003,4.0047002e-05,-0.00012545599,-1.918845e-08,0
0.838,0,0.0049999999,0,0,0,0.838,3.92732e-05,-0.0001253025,-1.9104149e-08,0
0.83999997,0,0.0049999999,0,0,0,0.83999997,3.850475e-05,-0.0001251495,-1.9028199e-08,0
0.84200001,0,0.0049999999,0,0,0,0.84200001,3.7741749e-05,-0.00012499699,-1.8952399e-08,0
0.84399998,0,0.0049999999,0,0,0,0.84399998,3.6984202e-05,-0.000124845,-1.8876699e-08,0
0.84600002,0,0.0049999999,0,0,0,0.84600002,3.6232152e-05,-0.00012469399,-1.880135e-08,0
0.84799999,0,0.0049999999,0,0,0,0.84799999,3.5485551e-05,-0.0001245435,-1.8726e-08,0
0.85000002,0,0.0049999999,0,0,0,0.85000002,3.4744451e-05,-0.0001243935,-1.865105e-08,0
0.852,0,0.0049999999,0,0,0,0.852,3.400895e-05,-0.0001242445,-1.857615e-08,0
0.85399997,0,0.0049999999,0,0,0,0.85399997,3.3279e-05,-0.000124096,-1.850165e-08,0
0.85600001,0,0.0049999999,0,0,0,0.85600001,3.2554701e-05,-0.000123948,-1.843555e-08,0
0.85799998,0,0.0049999999,0,0,0,0.85799998,3.1836098e-05,-0.0001238,-1.836165e-08,0
0.86000001,0,0.0049999999,0,0,0,0.86000001,3.1123149e-05,-0.00012365301,-1.8279501e-08,0
0.86199999,0,0.0049999999,0,0,0,0.86199999,3.0415951e-05,-0.00012350699,-1.82146e-08,0
0.86400002,0,0.0049999999,0,0,0,0.86400002,2.9714549e-05,-0.00012336101,-1.814975e-08,0
0.866,0,0.0049999999,0,0,0,0.866,2.9019e-05,-0.000123216,-1.80772e-08,0
0.86799997,0,0.0049999999,0,0,0,0.86799997,2.832935e-05,-0.0001230715,-1.8004549e-08,0
0.87,0,0.0049999999,0,0,0,0.87,2.7645599e-05,-0.00012292751,-1.794105e-08,0
0.87199998,0,0.0049999999,0,0,0,0.87199998,2.69679e-05,-0.000122784,-1.7877401e-08,0
0.87400001,0,0.0049999999,0,0,0,0.87400001,2.6296249e-05,-0.00012264099,-1.7806151e-08,0
0.87599999,0,0.0049999999,0,0,0,0.87599999,2.5630699e-05,-0.00012249849,-1.774295e-08,0
0.87800002,0,0.0049999999,0,0,0,0.87800002,2.4971348e-05,-0.00012235649,-1.768055e-08,0
0.88,0,0.0049999999,0,0,0,0.88,2.4318299e-05,-0.0001222155,-1.7609299e-08,0
0.88200003,0,0.0049999999,0,0,0,0.88200003,2.367155e-05,-0.000122075,-1.7539049e-08,0
0.884,0,0.0049999999,0,0,0,0.884,2.3031149e-05,-0.000121935,-1.7476349e-08,0
0.88599998,0,0.0049999999,0,0,0,0.88599998,2.2397151e-05,-0.000121795,-1.7423201e-08,0
0.88800001,0,0.0049999999,0,0,0,0.88800001,2.17697e-05,-0.0001216555,-1.736065e-08,0
0.88999999,0,0.0049999999,0,0,0,0.88999999,2.114885e-05,-0.00012151701,-1.72911e-08,0
0.89200002,0,0.0049999999,0,0,0,0.89200002,2.053465e-05,-0.00012137899,-1.7228651e-08,0
0.89399999,0,0.0049999999,0,0,0,0.89399999,1.9927149e-05,-0.00012124149,-1.717615e-08,0
0.89600003,0,0.0049999999,0,0,0,0.89600003,1.93265e-05,-0.0001211045,-1.7113699e-08,0
0.898,0,0.0049999999,0,0,0,0.898,1.8732651e-05,-0.000120968,-1.7045e-08,0
0.89999998,0,0.0049999999,0,0,0,0.89999998,1.81457e-05,-0.000120832,-1.69826e-08,0
0.90200001,0,0.0049999999,0,0,0,0.90200001,1.756575e-05,-0.0001206965,-1.6922851e-08,0
0.90399998,0,0.0049999999,0,0,0,0.90399998,1.699295e-05,-0.0001205615,-1.686055e-08,0
0.90600002,0,0.0049999999,0,0,0,0.90600002,1.642725e-05,-0.00012042699,-1.6809899e-08,0
0.90799999,0,0.0049999999,0,0,0,0.90799999,1.58688e-05,-0.000120293,-1.675625e-08,0
0.91000003,0,0.0049999999,0,0,0,0.91000003,1.531755e-05,-0.00012015901,-1.6698401e-08,0
0.912,0,0.0049999999,0,0,0,0.912,1.477375e-05,-0.000120026,-1.6628301e-08,0
0.91399997,0,0.0049999999,0,0,0,0.91399997,1.42374e-05,-0.0001198935,-1.6580099e-08,0
0.91600001,0,0.0049999999,0,0,0,0.91600001,1.370865e-05,-0.000119761,-1.65352e-08,0
0.91799998,0,0.0049999999,0,0,0,0.91799998,1.3187449e-05,-0.000119629,-1.6480151e-08,0
0.92000002,0,0.0049999999,0,0,0,0.92000002,1.2674051e-05,-0.000119498,-1.6427101e-08,0
0.92199999,0,0.0049999999,0,0,0,0.92199999,1.2168401e-05,-0.000119367,-1.6390551e-08,0
0.92400002,0,0.0049999999,0,0,0,0.92400002,1.1670851e-05,-0.00011923601,-1.6329199e-08,0
0.926,0,0.0049999999,0,0,0,0.926,1.1181201e-05,-0.000119106,-1.6278001e-08,0
0.92799997,0,0.0049999999,0,0,0,0.92799997,1.069985e-05,-0.0001189765,-1.623305e-08,0
0.93000001,0,0.0049999999,0,0,0,0.93000001,1.0226649e-05,-0.0001188475,-1.620095e-08,0
0.93199998,0,0.0049999999,0,0,0,0.93199998,9.7619904e-06,-0.0001187185,-1.613865e-08,0
0.93400002,0,0.0049999999,0,0,0,0.93400002,9.3056697e-06,-0.00011859,-1.6092599e-08,0
0.93599999,0,0.0049999999,0,0,0,0.93599999,8.8582301e-06,-0.000118462,-1.60542e-08,0
0.93800002,0,0.0049999999,0,0,0,0.93800002,8.4193252e-06,-0.000118334,-1.6036449e-08,0
0.94,0,0.0049999999,0,0,0,0.94,7.9896345e-06,-0.0001182065,-1.597955e-08,0
0.94199997,0,0.0049999999,0,0,0,0.94199997,7.5686798e-06,-0.0001180795,-1.5949e-08,0
0.94400001,0,0.0049999999,0,0,0,0.94400001,7.1572999e-06,-0.000117953,-1.5889501e-08,0
0.94599998,0,0.0049999999,0,0,0,0.94599998,6.7548499e-06,-0.00011782649,-1.58639e-08,0
0.94800001,0,0.0049999999,0,0,0,0.94800001,6.3623802e-06,-0.0001177005,-1.58172e-08,0
0.94999999,0,0.0049999999,0,0,0,0.94999999,5.97902e-06,-0.0001175745,-1.581445e-08,0
0.95200002,0,0.0049999999,0,0,0,0.95200002,5.6060899e-06,-0.000117449,-1.5754051e-08,0
0.954,0,0.0049999999,0,0,0,0.954,5.2424102e-06,-0.0001173235,-1.5750899e-08,0
0.95599997,0,0.0049999999,0,0,0,0.95599997,4.88967e-06,-0.00011719851,-1.5683e-08,0
0.958,0,0.0049999999,0,0,0,0.958,4.5462798e-06,-0.000117074,-1.5690201e-08,0
0.95999998,0,0.0049999999,0,0,0,0.95999998,4.2144202e-06,-0.00011694949,-1.5620049e-08,0
0.96200001,0,0.0049999999,0,0,0,0.96200001,3.8919252e-06,-0.0001168255,-1.5641199e-08,0
0.96399999,0,0.0049999999,0,0,0,0.96399999,3.5816552e-06,-0.000116702,-1.555615e-08,0
0.96600002,0,0.0049999999,0,0,0,0.96600002,3.2806652e-06,-0.000116578,-1.5604501e-08,0
0.96799999,0,0.0049999999,0,0,0,0.96799999,2.9927401e-06,-0.000116455,-1.549815e-08,0
0.97000003,0,0.0049999999,0,0,0,0.97000003,2.7138251e-06,-0.0001163315,-1.556425e-08,0
0.972,0,0.0049999999,0,0,0,0.972,2.44902e-06,-0.0001162085,-1.5435051e-08,0
0.97399998,0,0.0049999999,0,0,0,0.97399998,2.1926899e-06,-0.000116085,-1.55463e-08,0
0.97600001,0,0.0049999999,0,0,0,0.97600001,1.95182e-06,-0.000115963,-1.5361749e-08,0
0.97799999,0,0.0049999999,0,0,0,0.97799999,1.718425e-06,-0.0001158405,-1.5501101e-08,0
0.98000002,0,0.0049999999,0,0,0,0.98000002,1.5022949e-06,-0.0001157195,-1.524325e-08,0
0.98199999,0,0.0049999999,0,0,0,0.98199999,1.2918499e-06,-0.000115597,-1.5461449e-08,0
0.98400003,0,0.0049999999,0,0,0,0.98400003,1.10119e-06,-0.00011547651,-1.5075749e-08,0
0.986,0,0.0049999999,0,0,0,0.986,9.1299449e-07,-0.0001153545,-1.536605e-08,0
0.98799998,0,0.0049999999,0,0,0,0.98799998,7.48285e-07,-0.0001152365,-1.475825e-08,0
0.99000001,0,0.0049999999,0,0,0,0.99000001,5.8005946e-07,-0.000115116,-1.517525e-08,0
0.99199998,0,0.0049999999,0,0,0,0.99199998,4.4124101e-07,-0.00011500251,-1.415423e-08,0
0.99400002,0,0.0049999999,0,0,0,0.99400002,2.8722201e-07,-0.0001148835,-1.476118e-08,0
0.99599999,0,0.0049999999,0,0,0,0.99599999,1.7396249e-07,-0.000114779,-1.3451305e-08,0
0.99800003,0,0.0049999999,0,0,0,0.99800003,2.1329001e-08,-0.0001146545,-1.6427006e-08,0
1,0,0.0049999999,0,0,0,1,-1.58007e-07,-0.000114559,-2.57888e-08,0
